ProjectID,Date_pv,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor,latitude_pv,longitude_pv,PV_Hour_Orig,DateTime,PV_Hour_From24,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,latitude_wx,longitude_wx,Year,Month,Day,Hour,Date_wx,Date,dt_hour_local_naive,wind_gusts_10m_pred,vapour_pressure_deficit_pred,relative_humidity_2m_pred,temperature_2m_pred,cloud_cover_low_pred,snow_depth_pred,dew_point_2m_pred,surface_pressure_pred,precipitation_pred,wind_speed_100m_pred,global_tilted_irradiance_pred,date
186.0,2020-01-01,0.0,0.0,0.0,40.7584399,-73.9034649,0.0,2020-01-01 00:00:00,0.0,39.6779,79.68709,33.9179,31.897808,0.0,0.0,0.0,0.0,1001.384,83.0,4.0,83.0,0.0,0.16876453,10.088845,18.257265,273.814,277.03784,14.9879,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,0.0,2020-01-01,2020-01-01,2020-01-01 00:00:00,,,,,,,,,,,,2020-01-01 00:00:00+00:00
186.0,2020-01-01,1.0,0.0,0.0,40.7584399,-73.9034649,1.0,2020-01-01 01:00:00,0.0,38.0579,75.06148,30.8579,29.2332,0.0,0.0,0.0,0.0,1001.6744,4.0,1.0,4.0,0.0,0.19448519,11.428421,20.233414,273.3664,275.7105,17.2249,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,1.0,2020-01-01,2020-01-01,2020-01-01 01:00:00,,,,,,,,,,,,2020-01-01 01:00:00+00:00
186.0,2020-01-01,2.0,0.0,0.0,40.7584399,-73.9034649,2.0,2020-01-01 02:00:00,0.0,35.6279,77.05736,29.1479,26.753754,0.0,0.0,0.0,0.0,1001.5614,0.0,0.0,0.0,0.0,0.16257149,10.963583,20.212381,271.1691,275.0795,17.4486,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,2.0,2020-01-01,2020-01-01,2020-01-01 02:00:00,,,,,,,,,,,,2020-01-01 02:00:00+00:00
186.0,2020-01-01,3.0,0.0,0.0,40.7584399,-73.9034649,3.0,2020-01-01 03:00:00,0.0,34.6379,78.97754,28.7879,25.894732,0.0,0.0,0.0,0.0,1002.15424,0.0,0.0,0.0,0.0,0.14321852,10.535296,19.243402,266.34784,271.33218,16.5538,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,3.0,2020-01-01,2020-01-01,2020-01-01 03:00:00,,,,,,,,,,,,2020-01-01 03:00:00+00:00
186.0,2020-01-01,4.0,0.0,0.0,40.7584399,-73.9034649,4.0,2020-01-01 04:00:00,0.0,34.0079,77.76625,27.797901,24.477781,0.0,0.0,0.0,0.0,1002.35016,3.0,0.0,0.0,3.0,0.14770955,12.081872,21.493834,268.93912,272.3859,17.896,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,4.0,2020-01-01,2020-01-01,2020-01-01 04:00:00,,,,,,,,,,,,2020-01-01 04:00:00+00:00
186.0,2020-01-01,5.0,0.0,0.0,40.7584399,-73.9034649,5.0,2020-01-01 05:00:00,0.0,33.3779,77.13537,26.9879,23.923668,0.0,0.0,0.0,0.0,1002.4465,65.0,0.0,0.0,65.0,0.1481185,11.651742,20.585262,266.6982,268.75467,18.3434,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,5.0,2020-01-01,2020-01-01,2020-01-01 05:00:00,,,,,,,,,,,,2020-01-01 05:00:00+00:00
186.0,2020-01-01,6.0,0.0,0.0,40.7584399,-73.9034649,6.0,2020-01-01 06:00:00,0.0,33.0179,74.56114,25.8179,23.609768,0.0,0.0,0.0,0.0,1002.6437,91.0,0.0,0.0,91.0,0.162429,11.193944,19.9093,267.70944,270.0,17.4486,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,6.0,2020-01-01,2020-01-01,2020-01-01 06:00:00,,,,,,,,,,,,2020-01-01 06:00:00+00:00
186.0,2020-01-01,7.0,0.0,0.0,40.7584399,-73.9034649,7.0,2020-01-01 07:00:00,0.0,32.6579,70.18555,24.0179,23.132568,0.0,0.0,0.0,0.0,1003.0408,42.0,0.0,0.0,42.0,0.1876271,10.963583,19.473467,268.8309,271.97488,17.2249,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,7.0,2020-01-01,2020-01-01,2020-01-01 07:00:00,,,,,,,,,,,,2020-01-01 07:00:00+00:00
186.0,2020-01-01,8.0,1.0,0.2483854942871336,40.7584399,-73.9034649,8.0,2020-01-01 08:00:00,0.0,34.5479,74.99173,27.4379,25.971544,0.0,0.0,0.0,0.0,1003.74945,0.0,43.0,94.0,0.0,0.16975838,9.712292,17.500149,262.0566,265.60138,16.7775,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,8.0,2020-01-01,2020-01-01,2020-01-01 08:00:00,,,,,,,,,,,,2020-01-01 08:00:00+00:00
186.0,2020-01-01,9.0,8.125,2.0181321410829605,40.7584399,-73.9034649,9.0,2020-01-01 09:00:00,0.0,34.997902,70.45199,26.357899,26.327003,0.0,0.0,0.0,0.0,1004.2506,89.0,71.0,87.0,0.0,0.20419472,9.608688,16.675781,257.90524,263.06573,14.764199,11.0,3.0,8.0,35.45025,11.000001,59.056683,40.7584399,-73.9034649,2020.0,1.0,1.0,9.0,2020-01-01,2020-01-01,2020-01-01 09:00:00,,,,,,,,,,,,2020-01-01 09:00:00+00:00
186.0,2020-01-01,10.0,24.0,5.961251862891207,40.7584399,-73.9034649,10.0,2020-01-01 10:00:00,0.0,36.4379,61.522236,24.4679,27.44544,0.0,0.0,0.0,0.0,1004.8568,41.0,36.0,38.0,0.0,0.28150937,9.827536,16.231743,258.17853,262.8751,14.764199,69.0,2.0,67.0,11.702845,69.0,241.74437,40.7584399,-73.9034649,2020.0,1.0,1.0,10.0,2020-01-01,2020-01-01,2020-01-01 10:00:00,,,,,,,,,,,,2020-01-01 10:00:00+00:00
186.0,2020-01-01,11.0,43.75,10.866865375062096,40.7584399,-73.9034649,11.0,2020-01-01 11:00:00,0.0,38.1479,51.357338,21.7679,26.577448,0.0,0.0,0.0,0.0,1005.46466,43.0,42.0,12.0,0.0,0.38062456,15.218179,21.476366,268.31534,269.4032,23.7122,261.0,181.0,80.0,605.98035,261.00003,422.51132,40.7584399,-73.9034649,2020.0,1.0,1.0,11.0,2020-01-01,2020-01-01,2020-01-01 11:00:00,,,,,,,,,,,,2020-01-01 11:00:00+00:00
186.0,2020-01-01,12.0,42.813,10.634128166915051,40.7584399,-73.9034649,12.0,2020-01-01 12:00:00,0.0,39.2279,46.31954,20.3279,26.338953,0.0,0.0,0.0,0.0,1005.0715,48.0,47.0,4.0,0.0,0.43814903,17.988039,24.874996,280.75092,281.41095,28.6336,370.0,292.0,78.0,751.0698,369.99997,549.94775,40.7584399,-73.9034649,2020.0,1.0,1.0,12.0,2020-01-01,2020-01-01,2020-01-01 12:00:00,,,,,,,,,,,,2020-01-01 12:00:00+00:00
186.0,2020-01-01,13.0,18.313,4.5486835568802775,40.7584399,-73.9034649,13.0,2020-01-01 13:00:00,0.0,39.4079,45.81999,20.2379,26.769403,0.0,0.0,0.0,0.0,1004.3746,100.0,99.0,83.0,0.0,0.44534013,17.373873,24.094265,281.88864,282.875,28.8573,325.0,201.0,124.0,462.03528,325.00003,615.3757,40.7584399,-73.9034649,2020.0,1.0,1.0,13.0,2020-01-01,2020-01-01,2020-01-01 13:00:00,,,,,,,,,,,,2020-01-01 13:00:00+00:00
186.0,2020-01-01,14.0,11.938,2.9652260307998013,40.7584399,-73.9034649,14.0,2020-01-01 14:00:00,0.0,39.587902,44.80777,19.8779,27.048124,0.0,0.0,0.0,0.0,1003.77716,80.0,79.0,48.0,0.0,0.45684904,17.055567,23.913937,286.7713,287.41806,27.738798,233.0,49.0,184.0,112.82579,233.0,614.33826,40.7584399,-73.9034649,2020.0,1.0,1.0,14.0,2020-01-01,2020-01-01,2020-01-01 14:00:00,,,,,,,,,,,,2020-01-01 14:00:00+00:00
186.0,2020-01-01,15.0,9.438,2.344262295081968,40.7584399,-73.9034649,15.0,2020-01-01 15:00:00,0.0,39.8579,44.852406,20.1479,27.914677,0.0,0.0,0.0,0.0,1004.1774,100.0,100.0,79.0,0.0,0.46130434,15.706862,22.20159,280.66974,282.2157,26.844,221.0,67.0,154.0,173.29327,221.0,546.90704,40.7584399,-73.9034649,2020.0,1.0,1.0,15.0,2020-01-01,2020-01-01,2020-01-01 15:00:00,,,,,,,,,,,,2020-01-01 15:00:00+00:00
186.0,2020-01-01,16.0,3.938,0.9781420765027322,40.7584399,-73.9034649,16.0,2020-01-01 16:00:00,0.0,39.0479,49.393326,21.6779,27.801746,0.0,0.0,0.0,0.0,1004.77136,96.0,96.0,69.0,0.0,0.4101812,14.428216,21.70236,277.1249,278.29706,24.607,134.0,21.0,113.0,71.12189,134.0,417.6735,40.7584399,-73.9034649,2020.0,1.0,1.0,16.0,2020-01-01,2020-01-01,2020-01-01 16:00:00,,,,,,,,,,,,2020-01-01 16:00:00+00:00
186.0,2020-01-01,17.0,0.0,0.0,40.7584399,-73.9034649,17.0,2020-01-01 17:00:00,0.0,38.1479,52.14362,22.1279,27.751785,0.0,0.0,0.0,0.0,1005.5644,83.0,82.0,60.0,0.0,0.3744749,12.529197,20.387405,271.023,273.1449,22.369999,72.0,14.0,58.0,84.11431,72.0,235.4396,40.7584399,-73.9034649,2020.0,1.0,1.0,17.0,2020-01-01,2020-01-01,2020-01-01 17:00:00,,,,,,,,,,,,2020-01-01 17:00:00+00:00
186.0,2020-01-01,18.0,0.0,0.0,40.7584399,-73.9034649,18.0,2020-01-01 18:00:00,0.0,36.977898,54.596127,22.1279,27.03187,0.0,0.0,0.0,0.0,1006.4554,80.0,79.0,43.0,0.0,0.33931735,11.463397,19.690683,264.40076,268.6981,19.238201,10.0,2.0,8.0,24.332464,9.999999,55.531433,40.7584399,-73.9034649,2020.0,1.0,1.0,18.0,2020-01-01,2020-01-01,2020-01-01 18:00:00,,,,,,,,,,,,2020-01-01 18:00:00+00:00
186.0,2020-01-01,19.0,0.0,0.0,40.7584399,-73.9034649,19.0,2020-01-01 19:00:00,0.0,35.1779,57.521126,21.6779,25.067976,0.0,0.0,0.0,0.0,1007.3431,66.0,66.0,19.0,0.0,0.2956309,11.737323,21.070593,262.33328,266.34784,17.4486,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,19.0,2020-01-01,2020-01-01,2020-01-01 19:00:00,,,,,,,,,,,,2020-01-01 19:00:00+00:00
186.0,2020-01-01,20.0,0.0,0.0,40.7584399,-73.9034649,20.0,2020-01-01 20:00:00,0.0,33.6479,63.502052,22.5779,23.9276,0.0,0.0,0.0,0.0,1008.93024,11.0,2.0,0.0,0.0,0.23898038,11.04317,20.62412,263.01904,266.26868,17.6723,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,20.0,2020-01-01,2020-01-01,2020-01-01 20:00:00,,,,,,,,,,,,2020-01-01 20:00:00+00:00
186.0,2020-01-01,21.0,0.0,0.0,40.7584399,-73.9034649,21.0,2020-01-01 21:00:00,0.0,32.9279,65.856705,22.7579,23.5731,0.0,0.0,0.0,0.0,1009.325,3.0,3.0,0.0,0.0,0.21720505,10.224339,18.653145,259.91946,264.4946,16.7775,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,21.0,2020-01-01,2020-01-01,2020-01-01 21:00:00,,,,,,,,,,,,2020-01-01 21:00:00+00:00
186.0,2020-01-01,22.0,0.0,0.0,40.7584399,-73.9034649,22.0,2020-01-01 22:00:00,0.0,31.9379,68.53111,22.7579,22.89279,0.0,0.0,0.0,0.0,1009.8179,2.0,2.0,0.0,0.0,0.19237429,9.490787,17.685038,261.87,267.8253,15.2116,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,22.0,2020-01-01,2020-01-01,2020-01-01 22:00:00,,,,,,,,,,,,2020-01-01 22:00:00+00:00
186.0,2020-01-01,23.0,0.0,0.0,40.7584399,-73.9034649,23.0,2020-01-01 23:00:00,0.0,31.037899,69.73426,22.3079,22.330906,0.0,0.0,0.0,0.0,1010.0123,2.0,2.0,0.0,0.0,0.17840889,8.57387,17.01444,262.50424,272.26044,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,1.0,23.0,2020-01-01,2020-01-01,2020-01-01 23:00:00,,,,,,,,,,,,2020-01-01 23:00:00+00:00
186.0,2020-01-02,0.0,0.0,0.0,40.7584399,-73.9034649,0.0,2020-01-02 00:00:00,0.0,29.8679,72.84773,22.2179,21.696205,0.0,0.0,0.0,0.0,1010.20514,1.0,1.0,0.0,0.0,0.1526294,7.2831445,14.547381,259.3804,271.76236,12.3035,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,0.0,2020-01-02,2020-01-02,2020-01-02 00:00:00,,,,,,,,,,,,2020-01-02 00:00:00+00:00
186.0,2020-01-02,1.0,0.0,0.0,40.7584399,-73.9034649,1.0,2020-01-02 01:00:00,0.0,29.0579,76.73328,22.6679,21.08057,0.0,0.0,0.0,0.0,1010.3004,0.0,0.0,0.0,0.0,0.12653899,6.9383073,14.306311,249.22766,260.0959,10.0665,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,1.0,2020-01-02,2020-01-02,2020-01-02 01:00:00,,,,,,,,,,,,2020-01-02 01:00:00+00:00
186.0,2020-01-02,2.0,0.0,0.0,40.7584399,-73.9034649,2.0,2020-01-02 02:00:00,0.0,28.4279,80.23888,23.1179,20.638992,0.0,0.0,0.0,0.0,1010.49603,0.0,0.0,0.0,0.0,0.10473922,6.6095686,13.675007,246.0375,254.82703,9.8428,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,2.0,2020-01-02,2020-01-02,2020-01-02 02:00:00,,,,,,,,,,,,2020-01-02 02:00:00+00:00
186.0,2020-01-02,3.0,0.0,0.0,40.7584399,-73.9034649,3.0,2020-01-02 03:00:00,0.0,28.3379,80.83999,23.207901,20.26143,0.0,0.0,0.0,0.0,1010.7949,1.0,0.0,0.0,1.0,0.10117942,7.3139977,15.139054,246.57129,251.0295,10.290199,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,3.0,2020-01-02,2020-01-02,2020-01-02 03:00:00,,,,,,,,,,,,2020-01-02 03:00:00+00:00
186.0,2020-01-02,4.0,0.0,0.0,40.7584399,-73.9034649,4.0,2020-01-02 04:00:00,0.0,27.9779,81.73291,23.1179,20.149185,0.0,0.0,0.0,0.0,1010.8924,57.0,0.0,0.0,57.0,0.09504923,6.7035394,14.085998,244.2901,249.55037,10.5139,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,4.0,2020-01-02,2020-01-02,2020-01-02 04:00:00,,,,,,,,,,,,2020-01-02 04:00:00+00:00
186.0,2020-01-02,5.0,0.0,0.0,40.7584399,-73.9034649,5.0,2020-01-02 05:00:00,0.0,28.2479,80.83282,23.1179,20.247843,0.0,0.0,0.0,0.0,1011.1931,58.0,0.0,0.0,58.0,0.100844175,7.1092973,15.139054,245.85446,251.0295,10.0665,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,5.0,2020-01-02,2020-01-02,2020-01-02 05:00:00,,,,,,,,,,,,2020-01-02 05:00:00+00:00
186.0,2020-01-02,6.0,0.0,0.0,40.7584399,-73.9034649,6.0,2020-01-02 06:00:00,0.0,28.5179,80.24625,23.207901,20.36158,0.0,0.0,0.0,0.0,1011.49384,23.0,0.0,0.0,23.0,0.10508728,7.5031257,15.846425,243.43501,251.0534,10.7376,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,6.0,2020-01-02,2020-01-02,2020-01-02 06:00:00,,,,,,,,,,,,2020-01-02 06:00:00+00:00
186.0,2020-01-02,7.0,0.0,0.0,40.7584399,-73.9034649,7.0,2020-01-02 07:00:00,0.0,28.4279,80.54251,23.207901,20.144503,0.0,0.0,0.0,0.0,1011.593,29.0,0.0,0.0,29.0,0.10313016,7.8038926,16.207062,242.7005,249.8141,11.184999,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,7.0,2020-01-02,2020-01-02,2020-01-02 07:00:00,,,,,,,,,,,,2020-01-02 07:00:00+00:00
186.0,2020-01-02,8.0,1.5,0.3725782414307004,40.7584399,-73.9034649,8.0,2020-01-02 08:00:00,0.0,29.0579,81.50825,24.1079,20.872873,0.0,0.0,0.0,0.0,1012.6938,28.0,0.0,0.0,35.0,0.100574106,7.8135056,15.987901,246.3706,252.07199,11.4087,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,8.0,2020-01-02,2020-01-02,2020-01-02 08:00:00,,,,,,,,,,,,2020-01-02 08:00:00+00:00
186.0,2020-01-02,9.0,12.813,3.182563338301044,40.7584399,-73.9034649,9.0,2020-01-02 09:00:00,0.0,30.4079,80.09971,25.0079,22.614578,0.0,0.0,0.0,0.0,1012.8011,0.0,0.0,0.0,0.0,0.114356935,7.137398,15.407718,237.80429,244.17906,11.184999,16.0,7.0,9.0,82.785995,15.999999,58.95173,40.7584399,-73.9034649,2020.0,1.0,2.0,9.0,2020-01-02,2020-01-02,2020-01-02 09:00:00,,,,,,,,,,,,2020-01-02 09:00:00+00:00
186.0,2020-01-02,10.0,50.563,12.559115747640336,40.7584399,-73.9034649,10.0,2020-01-02 10:00:00,0.0,33.8279,74.36554,26.537899,25.854988,0.0,0.0,0.0,0.0,1013.1197,0.0,0.0,0.0,0.0,0.16907722,8.009584,14.772672,234.09018,237.99466,12.750899,137.0,97.0,40.0,567.504,137.00002,241.78603,40.7584399,-73.9034649,2020.0,1.0,2.0,10.0,2020-01-02,2020-01-02,2020-01-02 10:00:00,,,,,,,,,,,,2020-01-02 10:00:00+00:00
186.0,2020-01-02,11.0,76.813,19.0792349726776,40.7584399,-73.9034649,11.0,2020-01-02 11:00:00,0.0,37.5179,68.1755,27.9779,29.707684,0.0,0.0,0.0,0.0,1013.24,0.0,0.0,0.0,0.0,0.2429707,8.06872,11.889818,226.12321,228.81418,14.093101,279.0,221.0,58.0,738.95123,279.0,423.0632,40.7584399,-73.9034649,2020.0,1.0,2.0,11.0,2020-01-02,2020-01-02,2020-01-02 11:00:00,,,,,,,,,,,,2020-01-02 11:00:00+00:00
186.0,2020-01-02,12.0,81.5,20.24341778440139,40.7584399,-73.9034649,12.0,2020-01-02 12:00:00,0.0,40.8479,63.972878,29.5979,32.657677,0.0,0.0,0.0,0.0,1012.65985,0.0,0.0,0.0,0.0,0.31321532,9.496058,12.813539,223.09087,225.70723,16.330101,385.0,320.0,65.0,821.4484,384.99997,551.0599,40.7584399,-73.9034649,2020.0,1.0,2.0,12.0,2020-01-02,2020-01-02,2020-01-02 12:00:00,,,,,,,,,,,,2020-01-02 12:00:00+00:00
186.0,2020-01-02,13.0,56.125,13.940635866865374,40.7584399,-73.9034649,13.0,2020-01-02 13:00:00,0.0,43.4579,60.676304,30.7679,34.896767,0.0,0.0,0.0,0.0,1011.7764,2.0,0.0,0.0,2.0,0.378003,10.774819,14.40218,221.63345,223.11183,18.3434,441.0,372.0,69.0,852.7964,441.00003,617.05945,40.7584399,-73.9034649,2020.0,1.0,2.0,13.0,2020-01-02,2020-01-02,2020-01-02 13:00:00,,,,,,,,,,,,2020-01-02 13:00:00+00:00
186.0,2020-01-02,14.0,34.5,8.56929955290611,40.7584399,-73.9034649,14.0,2020-01-02 14:00:00,0.0,46.247902,55.572372,31.2179,37.920795,0.0,0.0,0.0,0.0,1010.69434,95.0,0.0,0.0,95.0,0.47485733,10.379777,13.695118,217.11694,218.36752,18.5671,438.0,368.0,70.0,844.3007,438.0,616.56714,40.7584399,-73.9034649,2020.0,1.0,2.0,14.0,2020-01-02,2020-01-02,2020-01-02 14:00:00,,,,,,,,,,,,2020-01-02 14:00:00+00:00
186.0,2020-01-02,15.0,23.25,5.774962742175856,40.7584399,-73.9034649,15.0,2020-01-02 15:00:00,0.0,47.7779,51.702164,30.8579,40.019855,0.0,0.0,0.0,0.0,1010.4034,95.0,0.0,0.0,95.0,0.54683524,8.905957,12.205495,205.27768,206.09537,17.6723,316.0,166.0,150.0,427.2457,316.0,549.6174,40.7584399,-73.9034649,2020.0,1.0,2.0,15.0,2020-01-02,2020-01-02,2020-01-02 15:00:00,,,,,,,,,,,,2020-01-02 15:00:00+00:00
186.0,2020-01-02,16.0,8.375,2.080228514654744,40.7584399,-73.9034649,16.0,2020-01-02 16:00:00,0.0,47.0579,62.048786,34.7279,41.00336,0.0,0.0,0.0,0.0,1010.0006,97.0,0.0,0.0,97.0,0.4182223,6.3271914,11.015947,188.13002,192.90741,14.5405,199.0,64.0,135.0,215.16277,199.00002,420.7685,40.7584399,-73.9034649,2020.0,1.0,2.0,16.0,2020-01-02,2020-01-02,2020-01-02 16:00:00,,,,,,,,,,,,2020-01-02 16:00:00+00:00
186.0,2020-01-02,17.0,0.375,0.0931445603576751,40.7584399,-73.9034649,17.0,2020-01-02 17:00:00,0.0,43.997902,75.63358,36.7979,38.42736,0.0,0.0,0.0,0.0,1009.286,89.0,0.0,0.0,89.0,0.23911393,6.0440416,11.234107,177.87895,192.65256,9.619101,80.0,10.0,70.0,59.238205,80.0,238.79694,40.7584399,-73.9034649,2020.0,1.0,2.0,17.0,2020-01-02,2020-01-02,2020-01-02 17:00:00,,,,,,,,,,,,2020-01-02 17:00:00+00:00
186.0,2020-01-02,18.0,0.0,0.0,40.7584399,-73.9034649,18.0,2020-01-02 18:00:00,0.0,40.9379,77.537254,34.4579,34.3686,0.0,0.0,0.0,0.0,1009.16986,91.0,0.0,0.0,91.0,0.19597787,7.436133,15.2116,195.7087,208.07239,9.8428,12.0,2.0,10.0,23.976706,11.999999,57.299004,40.7584399,-73.9034649,2020.0,1.0,2.0,18.0,2020-01-02,2020-01-02,2020-01-02 18:00:00,,,,,,,,,,,,2020-01-02 18:00:00+00:00
186.0,2020-01-02,19.0,0.0,0.0,40.7584399,-73.9034649,19.0,2020-01-02 19:00:00,0.0,41.3879,73.24683,33.4679,33.731754,0.0,0.0,0.0,0.0,1009.5713,21.0,0.0,1.0,20.0,0.23750395,9.621701,19.362654,215.53777,220.31403,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,19.0,2020-01-02,2020-01-02,2020-01-02 19:00:00,,,,,,,,,,,,2020-01-02 19:00:00+00:00
186.0,2020-01-02,20.0,0.0,0.0,40.7584399,-73.9034649,20.0,2020-01-02 20:00:00,0.0,40.3079,78.32089,34.0979,33.395412,0.0,0.0,0.0,0.0,1009.3658,28.0,0.0,1.0,93.0,0.18457925,8.105846,16.752127,207.97939,214.11452,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,20.0,2020-01-02,2020-01-02,2020-01-02 20:00:00,,,,,,,,,,,,2020-01-02 20:00:00+00:00
186.0,2020-01-02,21.0,0.0,0.0,40.7584399,-73.9034649,21.0,2020-01-02 21:00:00,0.0,40.2179,80.304794,34.6379,33.75366,0.0,0.0,0.0,0.0,1009.56494,95.0,0.0,0.0,95.0,0.16710389,7.2590566,15.38334,213.6901,220.87231,11.184999,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,21.0,2020-01-02,2020-01-02,2020-01-02 21:00:00,,,,,,,,,,,,2020-01-02 21:00:00+00:00
186.0,2020-01-02,22.0,0.0,0.0,40.7584399,-73.9034649,22.0,2020-01-02 22:00:00,0.0,38.8679,83.134445,34.1879,32.647354,0.0,0.0,0.0,0.0,1009.5574,100.0,7.0,2.0,100.0,0.13576764,6.502709,14.922651,220.81499,229.86458,10.0665,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,22.0,2020-01-02,2020-01-02,2020-01-02 22:00:00,,,,,,,,,,,,2020-01-02 22:00:00+00:00
186.0,2020-01-02,23.0,0.0,0.0,40.7584399,-73.9034649,23.0,2020-01-02 23:00:00,0.0,38.2379,84.29483,33.9179,32.04661,0.0,0.0,0.0,0.0,1009.05524,91.0,0.0,1.0,91.0,0.12334889,6.3271914,14.362167,224.9999,232.59456,8.948,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,2.0,23.0,2020-01-02,2020-01-02,2020-01-02 23:00:00,,,,,,,,,,,,2020-01-02 23:00:00+00:00
186.0,2020-01-03,0.0,0.0,0.0,40.7584399,-73.9034649,0.0,2020-01-03 00:00:00,0.0,36.6179,85.72516,32.7479,30.303139,0.0,0.0,0.0,0.0,1008.5477,65.0,8.0,60.0,50.0,0.10519594,6.1710396,13.977223,223.53127,230.19447,8.5006,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,3.0,0.0,2020-01-03,2020-01-03,2020-01-03 00:00:00,,,,,,,,,,,,2020-01-03 00:00:00+00:00
186.0,2020-01-03,1.0,0.0,0.0,40.7584399,-73.9034649,1.0,2020-01-03 01:00:00,0.0,35.9879,86.62339,32.3879,30.229803,0.0,0.0,0.0,0.0,1007.74646,97.0,10.0,95.0,94.0,0.096152365,4.7189565,12.125282,238.57048,240.12408,7.8295,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,3.0,1.0,2020-01-03,2020-01-03,2020-01-03 01:00:00,,,,,,,,,,,,2020-01-03 01:00:00+00:00
186.0,2020-01-03,2.0,0.0,0.0,40.7584399,-73.9034649,2.0,2020-01-03 02:00:00,0.0,39.0479,83.74534,34.5479,33.52167,0.0,0.0,0.0,0.0,1007.9627,100.0,1.0,99.0,99.0,0.13177305,5.0020843,13.015036,243.43501,245.63756,6.0399003,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,3.0,2.0,2020-01-03,2020-01-03,2020-01-03 02:00:00,,,,,,,,,,,,2020-01-03 02:00:00+00:00
186.0,2020-01-03,3.0,0.0,0.0,40.7584399,-73.9034649,3.0,2020-01-03 03:00:00,0.0,41.477898,78.14203,35.1779,35.545296,0.0,0.0,0.0,0.0,1007.6768,100.0,2.0,100.0,100.0,0.1947236,6.219504,15.039563,232.3057,239.62096,8.2769,0.0,0.0,0.0,0.0,0.0,0.0,40.7584399,-73.9034649,2020.0,1.0,3.0,3.0,2020-01-03,2020-01-03,2020-01-03 03:00:00,,,,,,,,,,,,2020-01-03 03:00:00+00:00
