ProjectID,Date_pv,"Hour (Eastern Time, Daylight-Adjusted)",Electricity Generated,Capacity Factor,longitude_pv,latitude_pv,PV_Hour_Orig,DateTime,PV_Hour_From24,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,latitude_wx,longitude_wx,Year,Month,Day,Hour,Date_wx,Date,dt_hour_local_naive,wind_gusts_10m_pred,vapour_pressure_deficit_pred,relative_humidity_2m_pred,temperature_2m_pred,cloud_cover_low_pred,snow_depth_pred,dew_point_2m_pred,surface_pressure_pred,precipitation_pred,wind_speed_100m_pred,global_tilted_irradiance_pred,date
171.0,2020-01-01,0.0,0.0,0.0,-73.9301715,42.8670994,0.0,2020-01-01 00:00:00,0.0,29.7041,92.905205,27.9041,22.989658,0.0,0.0,0.0,0.2296588,988.38745,0.0,0.0,0.0,0.0,0.039622545,5.447451,10.155586,250.82089,262.40546,9.619101,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,0.0,2020-01-01,2020-01-01,2020-01-01 00:00:00,,,,,,,,,,,,2020-01-01 00:00:00+00:00
171.0,2020-01-01,1.0,0.0,0.0,-73.9301715,42.8670994,1.0,2020-01-01 01:00:00,0.0,28.6241,91.50071,26.4641,21.349655,0.0,0.0,0.0,0.2296588,988.35736,55.0,55.0,2.0,0.0,0.045416534,6.331145,12.961094,237.99466,248.74942,11.184999,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,1.0,2020-01-01,2020-01-01,2020-01-01 01:00:00,,,,,,,,,,,,2020-01-01 01:00:00+00:00
171.0,2020-01-01,2.0,0.0,0.0,-73.9301715,42.8670994,2.0,2020-01-01 02:00:00,0.0,27.9041,88.4467,24.934101,20.356483,0.0,0.0,0.0,0.2296588,988.04156,78.0,70.0,0.0,27.0,0.05993682,6.5334187,13.30592,231.95291,243.00424,11.4087,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,2.0,2020-01-01,2020-01-01,2020-01-01 02:00:00,,,,,,,,,,,,2020-01-01 02:00:00+00:00
171.0,2020-01-01,3.0,0.0,0.0,-73.9301715,42.8670994,3.0,2020-01-01 03:00:00,0.0,28.9841,83.04837,24.4841,21.043745,0.0,0.0,0.0,0.2296588,988.2686,97.0,95.0,0.0,53.0,0.09192094,7.3379054,14.607457,232.43134,242.6502,13.1983,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,3.0,2020-01-01,2020-01-01,2020-01-01 03:00:00,,,,,,,,,,,,2020-01-01 03:00:00+00:00
171.0,2020-01-01,4.0,0.0,0.0,-73.9301715,42.8670994,4.0,2020-01-01 04:00:00,0.0,30.4241,74.01808,23.1341,21.963894,0.0,0.0,0.0,0.2296588,988.5056,100.0,98.0,0.0,83.0,0.14939544,8.204028,15.635014,244.1337,250.78723,16.1064,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,4.0,2020-01-01,2020-01-01,2020-01-01 04:00:00,,,,,,,,,,,,2020-01-01 04:00:00+00:00
171.0,2020-01-01,5.0,0.0,0.0,-73.9301715,42.8670994,5.0,2020-01-01 05:00:00,0.0,31.0541,69.47217,22.2341,22.04077,0.0,0.0,0.0,0.2296588,988.3258,84.0,0.0,0.0,84.0,0.18007153,9.280181,17.10976,254.62369,258.6901,19.0145,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,5.0,2020-01-01,2020-01-01,2020-01-01 05:00:00,,,,,,,,,,,,2020-01-01 05:00:00+00:00
171.0,2020-01-01,6.0,0.0,0.0,-73.9301715,42.8670994,6.0,2020-01-01 06:00:00,0.0,29.7041,71.18786,21.5141,20.618492,0.0,0.0,0.0,0.2296588,987.99286,28.0,0.0,0.0,28.0,0.1608795,9.26939,17.741539,261.67444,264.93646,19.238201,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,6.0,2020-01-01,2020-01-01,2020-01-01 06:00:00,,,,,,,,,,,,2020-01-01 06:00:00+00:00
171.0,2020-01-01,7.0,0.0,0.0,-73.9301715,42.8670994,7.0,2020-01-01 07:00:00,0.0,29.2541,71.68181,21.244099,20.17113,0.0,0.0,0.0,0.2296588,988.2762,35.0,0.0,35.0,0.0,0.15524435,9.196219,17.673716,265.81516,269.27478,18.790798,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,7.0,2020-01-01,2020-01-01,2020-01-01 07:00:00,,,,,,,,,,,,2020-01-01 07:00:00+00:00
171.0,2020-01-01,8.0,8.0,1.1574911379584751,-73.9301715,42.8670994,8.0,2020-01-01 08:00:00,0.0,30.3341,75.419044,23.494099,22.69213,0.0,0.0,0.0,0.2296588,989.6869,69.0,97.0,97.0,0.0,0.14082569,6.362683,13.423863,259.8754,269.04517,18.5671,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,8.0,2020-01-01,2020-01-01,2020-01-01 08:00:00,,,,,,,,,,,,2020-01-01 08:00:00+00:00
171.0,2020-01-01,9.0,56.0,8.102437965709324,-73.9301715,42.8670994,9.0,2020-01-01 09:00:00,0.0,31.2341,69.49325,22.4141,22.653896,0.0,0.0,0.0,0.2296588,989.8105,25.0,0.0,25.0,0.0,0.18126398,8.301048,15.59656,255.96373,261.75375,16.5538,8.0,2.0,6.0,27.113493,7.999999,43.44367,42.8670994,-73.9301715,2020.0,1.0,1.0,9.0,2020-01-01,2020-01-01,2020-01-01 09:00:00,,,,,,,,,,,,2020-01-01 09:00:00+00:00
171.0,2020-01-01,10.0,130.0,18.809230991825217,-73.9301715,42.8670994,10.0,2020-01-01 10:00:00,0.0,33.3041,58.57663,20.344099,24.2992,0.0,0.0,0.0,0.2296588,990.4589,12.0,0.0,12.0,0.0,0.26750636,8.795707,17.037952,262.69434,266.23602,21.9226,112.0,72.0,40.0,490.34955,111.99999,207.70387,42.8670994,-73.9301715,2020.0,1.0,1.0,10.0,2020-01-01,2020-01-01,2020-01-01 10:00:00,,,,,,,,,,,,2020-01-01 10:00:00+00:00
171.0,2020-01-01,11.0,184.0,26.622296173044923,-73.9301715,42.8670994,11.0,2020-01-01 11:00:00,0.0,34.6541,51.198303,18.4541,23.227718,0.0,0.0,0.0,0.2296588,991.0875,25.0,0.0,13.0,17.0,0.33260164,14.094875,22.174526,270.90936,272.8912,30.6469,248.0,194.0,54.0,717.4936,248.00002,382.47412,42.8670994,-73.9301715,2020.0,1.0,1.0,11.0,2020-01-01,2020-01-01,2020-01-01 11:00:00,,,,,,,,,,,,2020-01-01 11:00:00+00:00
171.0,2020-01-01,12.0,200.0,28.93727844896188,-73.9301715,42.8670994,12.0,2020-01-01 12:00:00,0.0,36.8141,47.915367,18.9041,24.19148,0.0,0.0,0.0,0.2296588,990.9484,26.0,14.0,16.0,3.0,0.38670897,17.02767,26.150904,279.8335,280.34863,37.1342,349.0,284.0,65.0,794.5556,349.0,505.60687,42.8670994,-73.9301715,2020.0,1.0,1.0,12.0,2020-01-01,2020-01-01,2020-01-01 12:00:00,,,,,,,,,,,,2020-01-01 12:00:00+00:00
171.0,2020-01-01,13.0,203.0,29.371337625696302,-73.9301715,42.8670994,13.0,2020-01-01 13:00:00,0.0,37.6241,47.67943,19.5341,25.357527,0.0,0.0,0.0,0.2296588,990.6742,87.0,84.0,0.0,21.0,0.4010532,16.328566,24.750965,279.46225,279.8879,38.2527,381.0,266.0,115.0,661.61285,381.0,568.7182,42.8670994,-73.9301715,2020.0,1.0,1.0,13.0,2020-01-01,2020-01-01,2020-01-01 13:00:00,,,,,,,,,,,,2020-01-01 13:00:00+00:00
171.0,2020-01-01,14.0,145.0,20.97952687549736,-73.9301715,42.8670994,14.0,2020-01-01 14:00:00,0.0,37.2641,50.248764,20.434101,25.81298,0.0,0.0,0.0,0.2296588,990.4672,99.0,99.0,48.0,0.0,0.3760059,14.609169,22.813013,281.48196,281.3099,36.6868,241.0,54.0,187.0,134.59862,241.0,567.50934,42.8670994,-73.9301715,2020.0,1.0,1.0,14.0,2020-01-01,2020-01-01,2020-01-01 14:00:00,,,,,,,,,,,,2020-01-01 14:00:00+00:00
171.0,2020-01-01,15.0,99.0,14.323952832236127,-73.9301715,42.8670994,15.0,2020-01-01 15:00:00,0.0,37.2641,49.107094,19.8941,26.444746,0.0,0.0,0.0,0.2296588,990.9605,96.0,95.0,20.0,0.0,0.38462925,12.986165,20.751114,280.92276,281.18875,33.3313,162.0,31.0,131.0,87.342186,162.0,502.0628,42.8670994,-73.9301715,2020.0,1.0,1.0,15.0,2020-01-01,2020-01-01,2020-01-01 15:00:00,,,,,,,,,,,,2020-01-01 15:00:00+00:00
171.0,2020-01-01,16.0,25.0,3.6171598061202346,-73.9301715,42.8670994,16.0,2020-01-01 16:00:00,0.0,37.0841,49.45617,19.8941,26.839336,0.0,0.0,0.0,0.2296588,991.44916,97.0,97.0,21.0,0.0,0.37929344,11.625945,18.998703,281.0937,282.23608,31.5417,162.0,46.0,116.0,172.67365,162.0,376.8362,42.8670994,-73.9301715,2020.0,1.0,1.0,16.0,2020-01-01,2020-01-01,2020-01-01 16:00:00,,,,,,,,,,,,2020-01-01 16:00:00+00:00
171.0,2020-01-01,17.0,1.0,0.1446863922448094,-73.9301715,42.8670994,17.0,2020-01-01 17:00:00,0.0,34.9241,55.75631,20.7041,26.094212,0.0,0.0,0.0,0.2296588,992.2789,36.0,0.0,0.0,35.0,0.30481428,8.468161,15.844847,282.20044,283.05524,25.501799,83.0,26.0,57.0,181.44258,83.00001,200.35878,42.8670994,-73.9301715,2020.0,1.0,1.0,17.0,2020-01-01,2020-01-01,2020-01-01 17:00:00,,,,,,,,,,,,2020-01-01 17:00:00+00:00
171.0,2020-01-01,18.0,0.0,0.0,-73.9301715,42.8670994,18.0,2020-01-01 18:00:00,0.0,31.4141,63.203278,20.344099,23.047838,0.0,0.0,0.0,0.2296588,992.972,70.0,0.0,0.0,70.0,0.22022128,7.2831445,14.974539,280.6196,283.82867,18.119701,8.0,3.0,5.0,42.284145,8.000002,39.3532,42.8670994,-73.9301715,2020.0,1.0,1.0,18.0,2020-01-01,2020-01-01,2020-01-01 18:00:00,,,,,,,,,,,,2020-01-01 18:00:00+00:00
171.0,2020-01-01,19.0,0.0,0.0,-73.9301715,42.8670994,19.0,2020-01-01 19:00:00,0.0,30.5141,63.568546,19.6241,22.217487,0.0,0.0,0.0,0.2296588,993.83496,22.0,0.0,1.0,21.0,0.21022406,6.949117,14.711571,273.6913,278.74606,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,19.0,2020-01-01,2020-01-01,2020-01-01 19:00:00,,,,,,,,,,,,2020-01-01 19:00:00+00:00
171.0,2020-01-01,20.0,0.0,0.0,-73.9301715,42.8670994,20.0,2020-01-01 20:00:00,0.0,29.7041,66.45661,19.8941,21.199799,0.0,0.0,0.0,0.2296588,995.1937,69.0,36.0,21.0,0.0,0.18728769,7.5031257,15.213245,259.69522,269.1575,12.974601,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,20.0,2020-01-01,2020-01-01,2020-01-01 20:00:00,,,,,,,,,,,,2020-01-01 20:00:00+00:00
171.0,2020-01-01,21.0,0.0,0.0,-73.9301715,42.8670994,21.0,2020-01-01 21:00:00,0.0,29.7941,66.21359,19.8941,21.769926,0.0,0.0,0.0,0.2296588,995.6894,99.0,99.0,16.0,0.0,0.18933755,6.366614,13.488943,251.56496,264.2895,14.093101,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,21.0,2020-01-01,2020-01-01,2020-01-01 21:00:00,,,,,,,,,,,,2020-01-01 21:00:00+00:00
171.0,2020-01-01,22.0,0.0,0.0,-73.9301715,42.8670994,22.0,2020-01-01 22:00:00,0.0,30.0641,65.74205,19.9841,22.323551,0.0,0.0,0.0,0.2296588,996.0912,100.0,100.0,2.0,0.0,0.19410229,5.716399,12.065292,239.42085,259.31512,12.3035,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,22.0,2020-01-01,2020-01-01,2020-01-01 22:00:00,,,,,,,,,,,,2020-01-01 22:00:00+00:00
171.0,2020-01-01,23.0,0.0,0.0,-73.9301715,42.8670994,23.0,2020-01-01 23:00:00,0.0,30.7841,68.13284,21.5141,23.856682,0.0,0.0,0.0,0.2296588,996.30853,83.0,83.0,1.0,0.0,0.18592256,4.1610603,8.931207,216.25392,247.93205,11.184999,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,1.0,23.0,2020-01-01,2020-01-01,2020-01-01 23:00:00,,,,,,,,,,,,2020-01-01 23:00:00+00:00
171.0,2020-01-02,0.0,0.0,0.0,-73.9301715,42.8670994,0.0,2020-01-02 00:00:00,0.0,30.0641,72.593,22.3241,23.45391,0.0,0.0,0.0,0.2296588,996.7817,24.0,24.0,0.0,0.0,0.15529695,3.613984,7.9089894,201.80147,241.2603,7.1584,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,0.0,2020-01-02,2020-01-02,2020-01-02 00:00:00,,,,,,,,,,,,2020-01-02 00:00:00+00:00
171.0,2020-01-02,1.0,0.0,0.0,-73.9301715,42.8670994,1.0,2020-01-02 01:00:00,0.0,27.9941,76.92478,21.6941,21.319054,0.0,0.0,0.0,0.2296588,996.72406,20.0,18.0,0.0,2.0,0.120141804,3.607054,7.409166,209.7448,241.11351,5.5924997,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,1.0,2020-01-02,2020-01-02,2020-01-02 01:00:00,,,,,,,,,,,,2020-01-02 01:00:00+00:00
171.0,2020-01-02,2.0,0.0,0.0,-73.9301715,42.8670994,2.0,2020-01-02 02:00:00,0.0,26.5541,79.173515,20.9741,19.214397,0.0,0.0,0.0,0.2296588,996.9796,27.0,7.0,0.0,22.0,0.10218385,5.0020843,8.249648,206.56499,220.60121,7.8295,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,2.0,2020-01-02,2020-01-02,2020-01-02 02:00:00,,,,,,,,,,,,2020-01-02 02:00:00+00:00
171.0,2020-01-02,3.0,0.0,0.0,-73.9301715,42.8670994,3.0,2020-01-02 03:00:00,0.0,25.2941,80.904274,20.2541,17.706589,0.0,0.0,0.0,0.2296588,997.23975,23.0,4.0,0.0,20.0,0.08891979,5.4152036,9.083983,218.2902,217.99878,8.948,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,3.0,2020-01-02,2020-01-02,2020-01-02 03:00:00,,,,,,,,,,,,2020-01-02 03:00:00+00:00
171.0,2020-01-02,4.0,0.0,0.0,-73.9301715,42.8670994,4.0,2020-01-02 04:00:00,0.0,24.3941,81.45576,19.5341,16.868023,0.0,0.0,0.0,0.2296588,997.51,77.0,1.0,20.0,74.0,0.083170265,5.101145,9.196219,217.87505,221.05472,8.948,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,4.0,2020-01-02,2020-01-02,2020-01-02 04:00:00,,,,,,,,,,,,2020-01-02 04:00:00+00:00
171.0,2020-01-02,5.0,0.0,0.0,-73.9301715,42.8670994,5.0,2020-01-02 05:00:00,0.0,24.3041,79.89683,18.994099,16.941961,0.0,0.0,0.0,0.2296588,998.0007,90.0,0.0,10.0,89.0,0.08982161,4.58994,8.503543,223.02507,234.63745,8.0532,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,5.0,2020-01-02,2020-01-02,2020-01-02 05:00:00,,,,,,,,,,,,2020-01-02 05:00:00+00:00
171.0,2020-01-02,6.0,0.0,0.0,-73.9301715,42.8670994,6.0,2020-01-02 06:00:00,0.0,24.5741,78.09378,18.7241,17.349913,0.0,0.0,0.0,0.2296588,998.2057,78.0,0.0,67.0,40.0,0.09898645,4.2029414,7.791057,205.2011,219.17365,7.3820996,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,6.0,2020-01-02,2020-01-02,2020-01-02 06:00:00,,,,,,,,,,,,2020-01-02 06:00:00+00:00
171.0,2020-01-02,7.0,0.0,0.0,-73.9301715,42.8670994,7.0,2020-01-02 07:00:00,0.0,24.7541,76.61801,18.4541,17.167028,0.0,0.0,0.0,0.2296588,998.21063,96.0,0.0,88.0,94.0,0.10644999,5.0020843,9.658037,190.3048,193.39252,8.948,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,7.0,2020-01-02,2020-01-02,2020-01-02 07:00:00,,,,,,,,,,,,2020-01-02 07:00:00+00:00
171.0,2020-01-02,8.0,6.0,0.8681183534688562,-73.9301715,42.8670994,8.0,2020-01-02 08:00:00,0.0,26.5541,76.78915,20.2541,18.601757,0.0,0.0,0.0,0.2296588,998.4591,78.0,0.0,69.0,42.0,0.11387965,6.279558,12.131473,175.91446,174.71,9.8428,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,8.0,2020-01-02,2020-01-02,2020-01-02 08:00:00,,,,,,,,,,,,2020-01-02 08:00:00+00:00
171.0,2020-01-02,9.0,60.0,8.681183534688564,-73.9301715,42.8670994,9.0,2020-01-02 09:00:00,0.0,27.184101,76.26388,20.7041,19.22396,0.0,0.0,0.0,0.2296588,998.378,93.0,0.0,92.0,74.0,0.11952758,6.405793,12.547157,167.90526,168.69011,12.974601,6.0,2.0,4.0,27.12944,5.999998,43.39267,42.8670994,-73.9301715,2020.0,1.0,2.0,9.0,2020-01-02,2020-01-02,2020-01-02 09:00:00,,,,,,,,,,,,2020-01-02 09:00:00+00:00
171.0,2020-01-02,10.0,94.0,13.600520871012082,-73.9301715,42.8670994,10.0,2020-01-02 10:00:00,0.0,29.6141,70.368774,21.1541,22.044235,0.0,0.0,0.0,0.2296588,998.54504,47.0,0.0,47.0,1.0,0.16484547,5.5924997,10.530545,163.73972,167.73524,13.1983,54.0,9.0,45.0,61.25474,54.0,207.841,42.8670994,-73.9301715,2020.0,1.0,2.0,10.0,2020-01-02,2020-01-02,2020-01-02 10:00:00,,,,,,,,,,,,2020-01-02 10:00:00+00:00
171.0,2020-01-02,11.0,130.0,18.809230991825217,-73.9301715,42.8670994,11.0,2020-01-02 11:00:00,0.0,33.7541,63.036922,22.5041,26.233858,0.0,0.0,0.0,0.19685039,999.0542,21.0,0.0,21.0,0.0,0.24305588,5.8162003,8.77292,157.3801,160.64091,14.764199,227.0,150.0,77.0,553.8634,227.0,383.1046,42.8670994,-73.9301715,2020.0,1.0,2.0,11.0,2020-01-02,2020-01-02,2020-01-02 11:00:00,,,,,,,,,,,,2020-01-02 11:00:00+00:00
171.0,2020-01-02,12.0,172.0,24.886059466107213,-73.9301715,42.8670994,12.0,2020-01-02 12:00:00,0.0,36.9941,59.32991,24.1241,29.53217,0.0,0.0,0.0,0.19685039,998.057,40.0,0.0,40.0,0.0,0.3041477,6.109918,9.017635,156.2505,156.61476,15.8827,330.0,249.0,81.0,695.03784,330.0,506.7806,42.8670994,-73.9301715,2020.0,1.0,2.0,12.0,2020-01-02,2020-01-02,2020-01-02 12:00:00,,,,,,,,,,,,2020-01-02 12:00:00+00:00
171.0,2020-01-02,13.0,358.0,51.79772842364175,-73.9301715,42.8670994,13.0,2020-01-02 13:00:00,0.0,40.1441,56.53272,25.924099,32.811184,0.0,0.0,0.0,0.19685039,996.7603,10.0,0.0,10.0,0.0,0.36770692,6.3153167,9.429956,157.06787,157.69374,16.5538,388.0,309.0,79.0,766.25616,387.99994,570.4452,42.8670994,-73.9301715,2020.0,1.0,2.0,13.0,2020-01-02,2020-01-02,2020-01-02 13:00:00,,,,,,,,,,,,2020-01-02 13:00:00+00:00
171.0,2020-01-02,14.0,295.0,42.68248571221877,-73.9301715,42.8670994,14.0,2020-01-02 14:00:00,0.0,43.2041,55.32576,28.2641,35.794006,0.0,0.0,0.0,0.19685039,995.7558,0.0,0.0,0.0,0.0,0.42527348,7.214108,10.804965,150.2552,152.90453,17.896,395.0,327.0,68.0,811.8622,395.00006,569.7642,42.8670994,-73.9301715,2020.0,1.0,2.0,14.0,2020-01-02,2020-01-02,2020-01-02 14:00:00,,,,,,,,,,,,2020-01-02 14:00:00+00:00
171.0,2020-01-02,15.0,136.0,19.67734934529408,-73.9301715,42.8670994,15.0,2020-01-02 15:00:00,0.0,45.544098,55.468746,30.5141,38.239067,0.0,0.0,0.0,0.19685039,995.3238,0.0,0.0,0.0,0.0,0.4634537,7.713597,11.8117,150.46132,155.37645,18.3434,342.0,282.0,60.0,790.2669,342.0,504.78378,42.8670994,-73.9301715,2020.0,1.0,2.0,15.0,2020-01-02,2020-01-02,2020-01-02 15:00:00,,,,,,,,,,,,2020-01-02 15:00:00+00:00
171.0,2020-01-02,16.0,26.0,3.761846198365044,-73.9301715,42.8670994,16.0,2020-01-02 16:00:00,0.0,45.0041,60.447918,32.1341,37.97589,0.0,0.0,0.0,0.19685039,995.1124,0.0,0.0,0.0,0.0,0.40328836,7.63535,14.20627,148.17259,153.8385,17.896,240.0,189.0,51.0,703.7028,239.99997,379.92938,42.8670994,-73.9301715,2020.0,1.0,2.0,16.0,2020-01-02,2020-01-02,2020-01-02 16:00:00,,,,,,,,,,,,2020-01-02 16:00:00+00:00
171.0,2020-01-02,17.0,1.0,0.1446863922448094,-73.9301715,42.8670994,17.0,2020-01-02 17:00:00,0.0,42.1241,66.99807,31.9541,34.580017,0.0,0.0,0.0,0.19685039,994.938,89.0,0.0,0.0,89.0,0.30140907,8.790015,18.031109,165.2564,168.55069,17.2249,109.0,76.0,33.0,525.8972,108.999985,203.70547,42.8670994,-73.9301715,2020.0,1.0,2.0,17.0,2020-01-02,2020-01-02,2020-01-02 17:00:00,,,,,,,,,,,,2020-01-02 17:00:00+00:00
171.0,2020-01-02,18.0,0.0,0.0,-73.9301715,42.8670994,18.0,2020-01-02 18:00:00,0.0,39.3341,72.24141,31.1441,31.694511,0.0,0.0,0.0,0.19685039,994.46936,98.0,0.0,1.0,98.0,0.22755194,8.7243,18.119701,180.0,180.0,17.2249,8.0,1.0,7.0,13.856016,8.0,41.107224,42.8670994,-73.9301715,2020.0,1.0,2.0,18.0,2020-01-02,2020-01-02,2020-01-02 18:00:00,,,,,,,,,,,,2020-01-02 18:00:00+00:00
171.0,2020-01-02,19.0,0.0,0.0,-73.9301715,42.8670994,19.0,2020-01-02 19:00:00,0.0,37.8041,74.219124,30.3341,30.30748,0.0,0.0,0.0,0.19685039,995.0204,100.0,1.0,14.0,100.0,0.19906127,8.102758,17.36955,186.3401,187.3995,16.7775,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,19.0,2020-01-02,2020-01-02,2020-01-02 19:00:00,,,,,,,,,,,,2020-01-02 19:00:00+00:00
171.0,2020-01-02,20.0,0.0,0.0,-73.9301715,42.8670994,20.0,2020-01-02 20:00:00,0.0,35.7341,76.22229,28.9841,28.233568,0.0,0.0,0.0,0.19685039,995.0631,100.0,13.0,35.0,100.0,0.16919899,7.6582546,15.760931,173.29025,173.4803,15.8827,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,20.0,2020-01-02,2020-01-02,2020-01-02 20:00:00,,,,,,,,,,,,2020-01-02 20:00:00+00:00
171.0,2020-01-02,21.0,0.0,0.0,-73.9301715,42.8670994,21.0,2020-01-02 21:00:00,0.0,36.9041,71.98066,28.7141,30.142984,0.0,0.0,0.0,0.19685039,995.39075,99.0,23.0,45.0,98.0,0.20881593,5.8205,13.422,177.79745,180.0,14.093101,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,21.0,2020-01-02,2020-01-02,2020-01-02 21:00:00,,,,,,,,,,,,2020-01-02 21:00:00+00:00
171.0,2020-01-02,22.0,0.0,0.0,-73.9301715,42.8670994,22.0,2020-01-02 22:00:00,0.0,37.0841,71.209526,28.6241,30.31253,0.0,0.0,0.0,0.19685039,995.49426,100.0,40.0,33.0,100.0,0.21608955,5.8162003,11.990403,157.3801,171.41646,10.9613,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,22.0,2020-01-02,2020-01-02,2020-01-02 22:00:00,,,,,,,,,,,,2020-01-02 22:00:00+00:00
171.0,2020-01-02,23.0,0.0,0.0,-73.9301715,42.8670994,23.0,2020-01-02 23:00:00,0.0,35.4641,75.35941,28.4441,28.121483,0.0,0.0,0.0,0.19685039,995.4505,100.0,26.0,10.0,99.0,0.17347056,7.1092973,13.782534,155.85446,166.86597,13.6456995,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,2.0,23.0,2020-01-02,2020-01-02,2020-01-02 23:00:00,,,,,,,,,,,,2020-01-02 23:00:00+00:00
171.0,2020-01-03,0.0,0.0,0.0,-73.9301715,42.8670994,0.0,2020-01-03 00:00:00,0.0,34.9241,76.709366,28.3541,27.61413,0.0,0.0,0.0,0.19685039,995.1399,100.0,22.0,6.0,100.0,0.160487,7.0029173,13.865792,153.43501,162.1496,14.093101,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,3.0,0.0,2020-01-03,2020-01-03,2020-01-03 00:00:00,,,,,,,,,,,,2020-01-03 00:00:00+00:00
171.0,2020-01-03,1.0,0.0,0.0,-73.9301715,42.8670994,1.0,2020-01-03 01:00:00,0.0,34.0241,79.21683,28.2641,27.080769,0.0,0.0,0.0,0.19685039,994.8193,100.0,17.0,4.0,100.0,0.13816315,6.1058216,12.664266,151.55717,162.52513,13.869399,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,3.0,1.0,2020-01-03,2020-01-03,2020-01-03 01:00:00,,,,,,,,,,,,2020-01-03 01:00:00+00:00
171.0,2020-01-03,2.0,0.0,0.0,-73.9301715,42.8670994,2.0,2020-01-03 02:00:00,0.0,34.1141,79.51704,28.4441,27.389387,0.0,0.0,0.0,0.19685039,995.2163,100.0,31.0,17.0,100.0,0.13665819,5.645932,11.467762,146.3099,159.44388,11.8561,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,3.0,2.0,2020-01-03,2020-01-03,2020-01-03 02:00:00,,,,,,,,,,,,2020-01-03 02:00:00+00:00
171.0,2020-01-03,3.0,0.0,0.0,-73.9301715,42.8670994,3.0,2020-01-03 03:00:00,0.0,34.0241,79.80316,28.4441,27.486423,0.0,0.0,0.0,0.19685039,995.50977,100.0,33.0,16.0,100.0,0.13426584,5.2031293,10.894902,154.5367,160.82089,10.9613,0.0,0.0,0.0,0.0,0.0,0.0,42.8670994,-73.9301715,2020.0,1.0,3.0,3.0,2020-01-03,2020-01-03,2020-01-03 03:00:00,,,,,,,,,,,,2020-01-03 03:00:00+00:00
